SCHOOL DIRECTORY INFO	1122	UTSCHDIRECTORYv201267.tab	c029-06202024-1613	2023-2024	
68	49	01	01	4900030	01410	00074	Mountain Ridge Jr High	1	NO	http://mountainridge.alpinedistrict.org/	8016108758	5525 W 10400 N			HIGHLAND	UT	84003		5525 W 10400 N			HIGHLAND	UT	84003		1		2023-07-01	NO			NO				
69	49	01	01	4900030	01412	00075	Oak Canyon Jr High	1	NO	http://oakcanyon.alpinedistrict.org/	8016108138	111 S 725 E			LINDON	UT	84042		111 S 725 E			LINDON	UT	84042		1		2023-07-01	NO			NO				
70	49	01	01	4900030	01414	00022	Orem Jr High	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1994	8016108142	765 N 600 W			OREM	UT	84057		765 N 600 W			OREM	UT	84057		1		2023-07-01	NO			NO				
71	49	01	01	4900030	01416	00025	Pleasant Grove Jr High	1	NO	http://www.pgjr.alpine.k12.ut.us/pgcms/index.php	8016108146	810 N 100 E			PLEASANT GROVE	UT	84062		810 N 100 E			PLEASANT GROVE	UT	84062		1		2023-07-01	NO			NO				
72	49	01	01	4900030	01417	01454	Frontier Middle School	1	NO		8016108777	1427 East Mid Valley Road			EAGLE MOUNTAIN	UT	84005		1427 East Mid Valley Road			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
73	49	01	01	4900030	01420	00909	Timberline Middle	1	NO	http://timberline.alpinedistrict.org/	8016108765	500 W CANYON CREST RD			ALPINE	UT	84004		500 W Canyon Crest Rd			Alpine	UT	84004		1		2023-07-01	NO			NO				
74	49	01	01	4900030	01425	01109	Willowcreek Middle	1	NO	http://willowcreek.alpinedistrict.org/	8017665273	2275 W 300 N			LEHI	UT	84043		2275 W 300 N			Lehi	UT	84043		1		2023-07-01	NO			NO				
75	49	01	01	4900030	01435	01619	Viewpoint Middle	1	NO	www.alpineschools.org	8016108400	3950 N. Maple Hollow Blvd			LEHI	UT	84043		3950 N. Maple Hollow Blvd.			LEHI	UT	84043		1		2023-07-01	NO			NO				
76	49	01	01	4900030	01440		New Eagle Mountain Middle School	1	NO		8016108400	575 N 100 E			AMERICAN FORK	UT	84003		575 N 100 E			AMERICAN FORK	UT	84003		7		2023-07-01	NO			NO				
77	49	01	01	4900030	01450	01575	Lake Mountain Middle	1	NO		8016108400	1058 South Old Farm Road			SARATOGA SPRINGS	UT	84045		1058 South Old Farm Road			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
78	49	01	01	4900030	01490	01387	Vista Heights Middle	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=3075	8016108770	484 W PONY EXPRESS PARKWAY			SARATOGA SPRINGS	UT	84045		484 W PONY EXPRESS PARKWAY			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
79	49	01	01	4900030	01704	00002	American Fork High	1	NO	http://www.afhs.alpine.k12.ut.us/	8016108800	510 N 600 E			AMERICAN FORK	UT	84003		510 N 600 E			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
80	49	01	01	4900030	01708	00017	Lehi High	1	NO	alpineschools.org	8016108805	180 N 500 E			LEHI	UT	84043		180 N 500 E			LEHI	UT	84043		1		2023-07-01	NO			NO				
81	49	01	01	4900030	01709	00445	Lone Peak High	1	NO	http://lonepeak.alpinedistrict.org/	8016108810	10189 N 4800 W			HIGHLAND	UT	84003		10189 N 4800 W			HIGHLAND	UT	84003		1		2023-07-01	NO			NO				
82	49	01	01	4900030	01711	00706	Mountain View High	1	NO	http://mountainview.alpinedistrict.org/index.html	8016108160	665 W CENTER			OREM	UT	84057		665 W CENTER			OREM	UT	84057		1		2023-07-01	NO			NO				
83	49	01	01	4900030	01712	00021	Orem High	1	NO	http://oremhighschool.com/	8016108165	175 S 400 E			OREM	UT	84097		175 S 400 E			OREM	UT	84097		1		2023-07-01	NO			NO				
84	49	01	01	4900030	01716	00024	Pleasant Grove High	1	NO	http://www.pghs.alpine.k12.ut.us/	8016108170	700 E 200 S			PLEASANT GROVE	UT	84062		700 E 200 S			PLEASANT GROVE	UT	84062		1		2023-07-01	NO			NO				
85	49	01	01	4900030	01718	00362	Timpanogos High	1	NO	http://timpanogos.alpinedistrict.org/	8016108175	1450 N 200 E			OREM	UT	84057		1450 N 200 E			OREM	UT	84057		1		2023-07-01	NO			NO				
86	49	01	01	4900030	01721	01538	Cedar Valley High	1	NO		8016108400	1389 East Aviator Avenue			EAGLE MOUNTAIN	UT	84005		1389 East Aviator Avenue			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
87	49	01	01	4900030	01730	00366	Summit High	4	NO		8016108183	704 S Utah Valley Drive			AMERICAN FORK	UT	84003		704 S Utah Valley Drive			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
88	49	01	01	4900030	01782	01435	Polaris High School	4	NO	www.polaris.alpineschools.org	8016108180	708 So Utah Valley Drive			AMERICAN FORK	UT	84003		708 So Utah Valley Drive			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
89	49	01	01	4900030	01785	01486	Skyridge High School	1	NO	shs.alpineschools.org	8016108820	3000 North Center Street			LEHI	UT	84043		3000 North Center Street			LEHI	UT	84043		1		2023-07-01	NO			NO				
90	49	01	01	4900030	01789	01293	Westlake High	1	NO	http://westlake.alpinedistrict.org/	8016108815	99 N 200 W			SARATOGA SPRINGS	UT	84045		99 N 200 W			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
91	49	01	01	4900030	01790	01436	East Shore Online	1	NO		8012272440	1551 W 1000 S			OREM	UT	84058		1551 W 1000 S			OREM	UT	84058		1		2023-07-01	NO			NO				
92	49	01	01	4900030	01808	01419	Horizon School	2	NO		8016108728	682 W 210 N			SARATOGA SPRINGS	UT	84045		682 W 210 N			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
93	49	01	01	4900030	01840	00014	Dan W. Peterson	2	NO		8017568551	169 N 1100 E			AMERICAN FORK	UT	84003		169 N 1100 E			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
94	49	01	01	4900030	01850	00911	Serv By Appt	1	NO		8017568400	575 N 100 E			AMERICAN FORK	UT	84003		575 N 100 E			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
95	49	01	02	4900060	02100	01257	Beaver Preschool	2	NO		4354382291	290 N MAIN	P O BOX 31		BEAVER	UT	84713		290 N MAIN	P O BOX 31		BEAVER	UT	84713		1		2023-07-01	NO			NO				
96	49	01	02	4900060	02104	00037	Belknap School	1	NO	http://www.bes.beaver.k12.ut.us/	4354382281	500 N 650 E	P O BOX 686		BEAVER	UT	84713		510 N. 650 E.			BEAVER	UT	84713		1		2023-07-01	NO			NO				
97	49	01	02	4900060	02108	00039	Milford School	1	NO	http://www.mes.beaver.k12.ut.us/	4353872841	450 S 700 W	P O BOX 309		MILFORD	UT	84751		450 S 700 W	P O BOX 309		MILFORD	UT	84751		1		2023-07-01	NO			NO				
98	49	01	02	4900060	02112	00040	Minersville School	1	NO	http://www.min.beaver.k12.ut.us/	4353862382	450 S 200 W	P O BOX 189		MINERSVILLE	UT	84752		450 S 200 W	P O BOX 189		MINERSVILLE	UT	84752		1		2023-07-01	NO			NO				
99	49	01	02	4900060	02704	00036	Beaver High	1	NO	http://www.bhs.beaver.k12.ut.us/	4354382301	195 E CENTER	P O BOX 71		BEAVER	UT	84713		195 E CENTER	P O BOX 71		BEAVER	UT	84713		1		2023-07-01	NO			NO				
100	49	01	02	4900060	02708	00038	Milford High	1	NO	http://www.mhs.beaver.k12.ut.us/	4353872751	62 N 300 W	P O BOX 159		MILFORD	UT	84751		62 N 300 W	P O BOX 159		MILFORD	UT	84751		1		2023-07-01	NO			NO				
101	49	01	02	4900060	02712	00912	Minersville School	1	NO	http://www.min.beaver.k12.ut.us/	4353862382	450 S 200 W	P O BOX 189		MINERSVILLE	UT	84752		450 S 200 W	P O BOX 189		MINERSVILLE	UT	84752		1		2023-07-01	NO			NO				
102	49	01	03	4900090	03104	00042	Century School	1	NO	http://www.century.besd.net	4355154100	5820 N 4800 W			BEAR RIVER CITY	UT	84301		5820 N 4800 W			BEAR RIVER CITY	UT	84301		1		2023-07-01	NO			NO				
103	49	01	03	4900090	03115	01624	Golden Spike Elementary	1	NO	www.goldenspike.besd.net	4355155500	730 East 300 North			BRIGHAM CITY	UT	84302		730 East 300 North			BRIGHAM CITY	UT	84302		1		2023-07-01	NO			NO				
104	49	01	03	4900090	03120	00050	Corinne Early Learning Center	1	NO	http://www.elc.besd.net	4357442468	2275 N 3900 W			CORINNE	UT	84307		2275 N 3900 W			CORINNE	UT	84307		1		2023-07-01	NO			NO				
105	49	01	03	4900090	03125	00123	Discovery School	1	NO	http://www.discovery.besd.net/	4357344910	810 N 500 W			BRIGHAM CITY	UT	84302		810 N 500 W			BRIGHAM CITY	UT	84302		1		2023-07-01	NO			NO				
106	49	01	03	4900090	03132	00051	Fielding School	1	NO	http://www.fielding.besd.net/	4355144200	98 W MAIN	P O BOX 98		FIELDING	UT	84311		98 W MAIN	P O BOX 98		FIELDING	UT	84311		1		2023-07-01	NO			NO				
107	49	01	03	4900090	03136	00053	Garland School	1	NO	http://www.garland.besd.net/	4355154300	450 S. 100 W.			GARLAND	UT	84312		450 S. 100 W.			GARLAND	UT	84312		1		2023-07-01	NO			NO				
108	49	01	03	4900090	03140	00054	Grouse Creek Elementary	1	NO	http://www.grousecreek.besd.net/	4355155211	1 W BUCKAROO BLVD			GROUSE CREEK	UT	84313		76785 W 11900 N			GROUSE CREEK	UT	84313		1		2023-07-01	NO			NO				
109	49	01	03	4900090	03150	00057	Lake View School	1	NO	http://www.lakeview.besd.net/	4357344922	851 S 200 W			BRIGHAM CITY	UT	84302		851 S 200 W			BRIGHAM CITY	UT	84302		1		2023-07-01	NO			NO				
110	49	01	03	4900090	03164	00060	Mckinley School	1	NO	http://www.mckinley.besd.net/	4355154141	120 W 500 S			TREMONTON	UT	84337		120 W 500 S			TREMONTON	UT	84337		1		2023-07-01	NO			NO				
111	49	01	03	4900090	03167	00062	North Park School	1	NO	http://www.northpark.besd.net/	4355155080	50 E 700 N			TREMONTON	UT	84337		50 E 700 N			TREMONTON	UT	84337		1		2023-07-01	NO			NO				
112	49	01	03	4900090	03168	00064	Park Valley Elementary	1	NO	http://www.parkvalley.besd.net/index.php	4355154400	788 EDUCATION DR			PARK VALLEY	UT	84329		17845 N 54000 W			PARK VALLEY	UT	84329		1		2023-07-01	NO			NO				
113	49	01	03	4900090	03172	00065	Three Mile Creek School	1	NO	http://www.threemilecreek.besd.net/	4357344930	1030 W 2625 S			PERRY	UT	84302		1030 W 2625 S			PERRY	UT	84302		1		2023-07-01	NO			NO				
114	49	01	03	4900090	03188	00067	Snowville School	1	NO	http://www.snowville.besd.net/	4355155070	160 N STONE RD			SNOWVILLE	UT	84336		160 N STONE RD			SNOWVILLE	UT	84336		1		2023-07-01	NO			NO				
115	49	01	03	4900090	03200	00069	Willard School	1	NO	http://www.willard.besd.net/	4357344934	40 W 50 S			WILLARD	UT	84340		40 W 50 S			WILLARD	UT	84340		1		2023-07-01	NO			NO				
116	49	01	03	4900090	03304	00239	Harris Intermediate	1	NO	http://www.achi.besd.net/	4355155000	515 N HUSKY WAY			TREMONTON	UT	84337		515 N 800 W			TREMONTON	UT	84337		1		2023-07-01	NO			NO				
117	49	01	03	4900090	03308	00367	Young Intermediate	1	NO	http://www.acyi.besd.net/	4357344940	830 LAW DR			BRIGHAM CITY	UT	84302		830 LAW DR			BRIGHAM CITY	UT	84302		1		2023-07-01	NO			NO				
