LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
72	49	01	3M	4900202			Bridge Elementary School	NO	7			8015778046	4824 S Midland Dr			ROY	UT	84067		4824 S Midland Dr			ROY	UT	84067		1		2023-07-01	CHRTIDEAESEA		
73	49	01	40	4900600			Murray District	NO	1	http://www.murrayschools.org		8012647400	5102 S. Commerce Drive			MURRAY	UT	84107		5102 S. Commerce Drive			Murray	UT	84107		1		2023-07-01	NOTCHR		
74	49	01	41	4900069			Utah Schools for the Deaf and the Blind	NO	5			8016294700	742 HARRISON BLVD			OGDEN	UT	84404		742 HARRISON BLVD			OGDEN	UT	84404		1		2023-07-01	NOTCHR		
75	49	01	42	4900142			Canyons District	NO	1	www.canyonsdistrict.org		8018265000	9361 South 300 East			SANDY	UT	84070		9361 South 300 East			SANDY	UT	84070		1		2023-07-01	NOTCHR		
76	49	01	4B	4900024			Wasatch Peak Academy	NO	7	http://www.wasatchpeak.org		8019363066	414 N CUTLER DRIVE			North Salt Lake	UT	84054		414 N CUTLER DRIVE			North Salt Lake	UT	84054		1		2023-07-01	CHRTIDEAESEA		
77	49	01	4C	4900043			Lakeview Academy	NO	7	http://www.lakeview-academy.com		8013316788	527 W 400 N	 		SARATOGA SPRINGS	UT	84045		527 W 400 N	 		SARATOGA SPRINGS	UT	84045		1		2023-07-01	CHRTIDEAESEA		
78	49	01	4D	4900044			Syracuse Arts Academy	NO	7	http://www.syracuseartsacademy.org		8017792066	2893 W 1700 S			SYRACUSE	UT	84075		2893 W 1700 S			SYRACUSE	UT	84075		1		2023-07-01	CHRTIDEAESEA		
79	49	01	4E	4900073			Dual Immersion Academy	NO	7	http://diacharter.org/		8013471750	1155 S GLENDALE DRIVE			SALT LAKE CITY	UT	84104		1155 S GLENDALE DRIVE			SALT LAKE CITY	UT	84104		1		2023-07-01	CHRTIDEAESEA		
80	49	01	4F	4900123			Salt Lake Center for Science Education	NO	7	http://slcse.slcschools.org		8015788226	1400 W GOODWIN AVE	 		SALT LAKE CITY	UT	84116		1400 W GOODWIN AVE	 		SALT LAKE CITY	UT	84116		1		2023-07-01	CHRTIDEAESEA		
81	49	01	4G	4900144			Maria Montessori Academy	NO	7	http://www.mariamontessoriacademy.org/		8018270150	2505 N 200 E			OGDEN	UT	84414		2505 N 200 E			OGDEN	UT	84414		1		2023-07-01	CHRTIDEAESEA		
82	49	01	4I	4900165			Mana Academy Charter School	NO	7	themanaacademy.org		8019726262	2355 South Technology Drive			WEST VALLEY CITY	UT	84119		2355 South Technology Drive			WEST VALLEY CITY	UT	84119		1		2023-07-01	CHRTIDEAESEA		
